,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,023,024,025,026,027,028,029,030,031,032,033,034,035,036,037,038,039,040,041,042,043,044,045,046,047,048,049,050,051,052,053,054,055,056,057,058,059,060,061,062,063,064,065,066,067,068,069,070,071,072,073,074,075,076,077,078,079,080,081,082,083,084,085,086,087,088,089,090,091,092,093,094,095,096,097,098,099,100
cg160,0.13982699927368614,0.9147868087610862,0.5909927631326575,0.33615568211863245,0.10644489093693921,0.2282446331558431,0.32955268214041933,0.661341441737084,0.12282959990672204,0.4363453884299534,0.6776254369434,0.31698302351042396,0.3422656203528611,0.2843660926561541,0.7478265954469174,0.80635898683392,0.019425305992913033,0.5433789551335957,0.546406301791446,0.02717253401486297,0.29961965772708543,0.29885848554158945,0.86433939077575,0.8443932073084987,0.4481728773081872,0.08418494390261155,0.8213803184443214,0.9026611313192634,0.6011554109548067,0.1566890734650942,0.5624035814826926,0.8927673089957857,0.08454149483561335,0.05538751604858938,0.22641751557593992,0.4799167254502288,0.5285694976545985,0.1380355676134032,0.435996039202562,0.014476534325909896,0.5508887480094219,0.28173855870648856,0.9105621602108394,0.7722665089555477,0.16520185474191118,0.283884870405525,0.1970224647412856,0.8343739946245918,0.08175907715165898,0.3656561654652074,0.35868761504064495,0.031869048535357214,0.396874597516497,0.5114863606872316,0.1517287063419418,0.21415591373987197,0.21155735948666454,0.04128741488740051,0.20260467937479465,0.23342894122586788,0.43670014593188566,0.9908098511831619,0.8490074845461404,0.7959003600776162,0.8972272242205697,0.9993586040166721,0.5933482954335338,0.10422251374898384,0.3748444853107612,0.02394377781888557,0.8043042240229038,0.2439110333487844,0.6147513058667966,0.7792918269581859,0.9988935041114156,0.4771561751512172,0.3732869253418646,0.3446734788078384,0.06639455599007771,0.34889773257387313,0.3948781844339271,0.38731517166334917,0.562753735150515,0.6966516213928935,0.8089969109682422,0.7305183020614735,0.5705890995005208,0.738063461771626,0.1285418332503513,0.8186385128945699,0.2768451604404618,0.311974320321161,0.3346825979158575,0.09476384760954726,0.2127193625270154,0.9638573141591551,0.11709370158070931,0.9588123536409285,0.42320151857756716,0.7948120595963357
cg161,0.316474660564665,0.15283884461905228,0.9468468064096727,0.008836594824205957,0.590671413189943,0.7364090551894369,0.509726752321577,0.9908395879476163,0.5503410101804778,0.3465409506891418,0.9301521483508598,0.5634075960632247,0.2045993142712742,0.6896698963527913,0.49532493655524323,0.7267121541295147,0.828495588523983,0.97384045563366,0.40932476843524135,0.9438991010386584,0.7457032666583707,0.056931698804671194,0.4413691194464292,0.05196849197279185,0.8688880859363812,0.3686702539370711,0.9880638773807947,0.4685867669433158,0.7269285334079519,0.46107412752868127,0.4148202070342849,0.07750648534696736,0.17763923363827083,0.4049736636428979,0.543831951822477,0.0007489038977316342,0.4161385675236532,0.6359739363297977,0.7036188879569216,0.13866998886640858,0.6784574885941246,0.4209945066216343,0.052953200824952695,0.20328540298817643,0.004955504073373085,0.845953672748952,0.16028259695506408,0.32597371102298756,0.39440493747086747,0.640574375229544,0.6635402746766561,0.2967448031376295,0.48773583779756335,0.5216166163100705,0.683832341272771,0.7373739919726584,0.008933154568556922,0.1662255012939955,0.20158530837652167,0.8666976383187874,0.6222345194275817,0.7569839835451001,0.6905138944979691,0.4039107835139705,0.6219680279710996,0.45358207736739975,0.42262166922148237,0.8097676340004024,0.48668986408980297,0.24263087661827465,0.3896961257917292,0.7708212439790408,0.16396603948020716,0.500990617017786,0.05345416099013722,0.7142337219129168,0.22218129470862347,0.10919790074382196,0.9649952019599239,0.778829345571996,0.7655927391392952,0.22626911575642517,0.24870132584237814,0.7820778288224285,0.3438860853469463,0.19704112907598692,0.09294929667815544,0.6400680847443523,0.31074176213444793,0.8966898996503994,0.23881936502499135,0.33951294026997547,0.7460554098696908,0.44593720171291906,0.6215761844522091,0.39946798006121176,0.9066745216913544,0.29911723840082405,0.019347815534056956,0.762314322182851
cg162,0.9765209637185919,0.2792217201646814,0.36278296394415,0.10646410322142374,0.12721832170755554,0.41645217678156965,0.33363069537675283,0.5160845384676729,0.4745524455369935,0.03908362507381846,0.24907403837387576,0.9135733113680705,0.42407322372815637,0.09287818376946944,0.4880219613685741,0.21763570569526292,0.6175937322109293,0.24356353328422076,0.48540524679296904,0.3713777140902105,0.6735276720929203,0.0015723505920428593,0.5893481239559223,0.4150999773896269,0.7945656563157549,0.6127684114813514,0.5510629924315693,0.14625155246712263,0.22550316695583494,0.2534074545931586,0.9602356936429687,0.32670953988205353,0.001962927540303694,0.8372324489538148,0.4323779954166104,0.4753456982630727,0.0975031306365024,0.14197775541767943,0.8502428123029285,0.5875793865143416,0.31107499572908737,0.7893252278842451,0.17814622459100293,0.5101763601395549,0.13430471906504637,0.42376183491327135,0.19598825543729625,0.1684531879843747,0.6281688709151829,0.23288201594710445,0.7950224575778366,0.5153722224495684,0.6270881410660462,0.7117234558809306,0.9643401225660997,0.5031445525669915,0.42163666471618777,0.7568597343437677,0.9369932544144762,0.29822489321032564,0.4661164590389617,0.9658340875736431,0.6727435383135439,0.46559973486292294,0.5763542667904472,0.164364362135081,0.7183815938614286,0.7212816056880539,0.014720573962108352,0.10846128817704803,0.73765232170162,0.517227722753695,0.5100865790262372,0.5963560830546786,0.5518402407994117,0.5579232975597965,0.8743022460197538,0.4658389803502586,0.8006220361071846,0.05986438921488946,0.6834719655267464,0.47823142163034915,0.10224389512318977,0.4598478750182112,0.47566125380983004,0.3542990044170723,0.0710317488787231,0.549750331850978,0.9059321139541554,0.45607244033214545,0.12286546098018103,0.4385990842198787,0.012917936573637823,0.2875182478981684,0.08076947532849654,0.237743433230867,0.7207994689553989,0.6682170065169811,0.06291928258416346,0.1762809145123575
cg163,0.7524612510158802,0.377433225634609,0.07200608431465105,0.8020995458960892,0.7138236396430804,0.06335701671182126,0.5324291708321798,0.27746143548911306,0.69927524148866,0.15385102135887252,0.7932237195698133,0.7399796022136155,0.48723586962877286,0.6066083079927527,0.866613446889497,0.5652893004532598,0.6201168384927261,0.9941256093123907,0.06516383288911776,0.28523485931654513,0.5688199111783309,0.6994592328556973,0.3408907370436358,0.189260129401574,0.48911059772154797,0.36672087502621276,0.29000086110376,0.35737670242476427,0.10338349086789489,0.9588093437351205,0.09677934007942557,0.4214076029973226,0.7118020658995137,0.22921700856058125,0.24567034817060085,0.8105879951138478,0.8078488932344268,0.5954841643097952,0.7756372974155348,0.10247894504659094,0.38797785205710833,0.42662210865929273,0.8597515337516074,0.31157491534806836,0.2602292406970219,0.029532559105816203,0.9279104991045227,0.21278469405177036,0.7147639453968091,0.17648855273244302,0.879948051987821,0.11427764262659346,0.6665867221642935,0.6268010706125063,0.9358076230668577,0.2612805097849171,0.8323669974426753,0.23561568647943065,0.15475480949292608,0.04743631638745294,0.9724337161803689,0.02465355089124055,0.626871952836789,0.14779758367648388,0.55909403859156,0.4439458533396311,0.7389157903292499,0.5556826478401511,0.20456198688305494,0.8769599724587817,0.825311982429755,0.9842455412554495,0.5564643639883597,0.8067848225946623,0.7858467127315297,0.4463470086745269,0.9364456563147404,0.9335862376441271,0.4184403496374701,0.4447077353944615,0.8237120433689612,0.41193379041643374,0.1355488508883238,0.41811652629904306,0.3328112719205871,0.18729933599881177,0.7814330747130119,0.5242061013755347,0.852640756967585,0.19735316217143528,0.8906107774570523,0.850478190924947,0.35842052118009693,0.9172698680636655,0.24743565838211,0.4418484048168577,0.7976083223788002,0.05267032380581105,0.03530114221398328,0.4269672478268419
cg164,0.6721854199908678,0.8105288129712791,0.9149886766875291,0.8101696884380323,0.8971835244106001,0.6962430600254458,0.12104558481674843,0.36042308351753505,0.2231159782390545,0.18833961561793633,0.22366368560726513,0.6423115502524882,0.9733188148319154,0.9807116143567418,0.14096126162,0.5046633623127321,0.10405273949675364,0.16770745832724288,0.600820808570946,0.16359216421004275,0.709483709718402,0.6321114183428388,0.40969962200783894,0.88956987384145,0.3406837219903813,0.18388599400176575,0.9196748814245765,0.18553144331336013,0.6728749423379007,0.8133311116800005,0.8801778809970813,0.14809410474670992,0.05365084972686118,0.6944451898069368,0.5737916864080972,0.06023588161298199,0.7571606121029437,0.4174476436502653,0.9663109145209507,0.9949879779741232,0.3999420962407636,0.8556571376325764,0.4425143253157109,0.5957669029177916,0.7904416731950411,0.07388444977842656,0.2694219260870474,0.12913876931434987,0.9807841857764561,0.7828386233787975,0.7014727821188698,0.606214794303011,0.534104400361195,0.2826750825740022,0.5930071480971572,0.9293035713291249,0.9209420713756498,0.9831261740487328,0.028882199848439538,0.6170060929500776,0.36001181617501143,0.6190793078851106,0.16437251914694762,0.392252702463621,0.7625886463980889,0.9830687922275474,0.059813527355144114,0.06418185805221721,0.9194344363677394,0.013890933067315703,0.29010494911338525,0.0417917859482102,0.08934907424725558,0.28593373582379134,0.4129529743899062,0.03198618001089604,0.28028063219502164,0.327609137432851,0.9592570585853785,0.5111478728935063,0.2413840603292955,0.11752798104552975,0.49668933901593126,0.21526289610814142,0.8316087792972152,0.6731062187284659,0.6343364191982066,0.970946426421392,0.5486553976897418,0.939486227524885,0.15877435939851636,0.36486831134365694,0.01186440894897356,0.3992213838054187,0.056346219329014624,0.730602351446756,0.5832165975116225,0.7367751648457803,0.9843285313529427,0.9436134580329109
cg165,0.9904988502093747,0.038122754501322964,0.7535836689991097,0.16987810538571402,0.09137910412808614,0.874771761074362,0.05504788118002457,0.1644581360625157,0.07425522182401345,0.507253393175027,0.22442313936958158,0.5427528471716255,0.05148767830251144,0.1499328541372651,0.3657856419349458,0.17963158948047697,0.9653069746031684,0.4642300723350844,0.9099044494261179,0.7626854281211616,0.24326827104572113,0.1970460539130211,0.17029185896403276,0.47261257070821605,0.21269042170985597,0.1496460717441277,0.5555984347617184,0.5528556444486997,0.5560862146124363,0.7585753319452415,0.820321809814292,0.7444653644131469,0.4478245281201373,0.6960184043364683,0.7034608279014998,0.550163278169707,0.3995526075119825,0.25062145033231564,0.1954846909940473,0.9119974333023927,0.8497411995647722,0.9681460983851237,0.5360094339919751,0.8684642908940103,0.24982312998575762,0.21258203344820514,0.6053000675014824,0.37541755380108177,0.9636299421459612,0.9843131877005051,0.6404604660617084,0.7577345030302143,0.8279520306921365,0.7721665472283034,0.6069065070253897,0.6631086129916381,0.32241803056984153,0.9454163909907486,0.5387293363909376,0.9397669611641254,0.48480274775782495,0.02782825028150926,0.31648874302717644,0.8051146035583164,0.00844176010518205,0.6753220852648788,0.20197304502649382,0.2662980105596975,0.7429590533950492,0.8344317120360994,0.1695597901343603,0.802043725721602,0.6566887502673814,0.7416498618083208,0.13654106004601196,0.7481839990932819,0.80388451072881,0.9414572199571237,0.8465602131604477,0.516673013201792,0.3913851807015496,0.3377362119843059,0.38776148695935764,0.8359750628847993,0.3326897271156637,0.3061456026791628,0.044458760841139644,0.20758080206513374,0.4250187402665714,0.14607250067228839,0.7023948171152696,0.11259253222405041,0.06633707167020042,0.6986550799869976,0.5668652472031551,0.062121530885612675,0.1854210120452816,0.7975951115223971,0.28487034378383824,0.3526096271302075
cg166,0.6132847137877381,0.8903826174258613,0.22496441484909602,0.31238045264367287,0.9093614893844991,0.5430328715118667,0.9912329201042943,0.6265025040958906,0.5088371554920398,0.009780318032369562,0.5471037372693554,0.557820610493783,0.9402616831271866,0.5651386894383635,0.26006272761191396,0.5245497640102068,0.5680767001464061,0.2915121273264566,0.01966453169515958,0.7087046589386968,0.26399478281085065,0.6936565936518867,0.31654064001821147,0.13687185286712567,0.8908452462979098,0.4060588574363966,0.3806603916909439,0.9465155384681321,0.4383931546979766,0.9344674450855824,0.6543986958245711,0.6801934519663938,0.03243271992332042,0.5568845807932065,0.6996019637588361,0.6589814120885492,0.5064315299151612,0.8477894473625739,0.8904268404387613,0.5107407625862589,0.19154826475441533,0.00636688102115146,0.8152761118847108,0.6161082378254042,0.05661640967139825,0.007977256460280246,0.7655026829180398,0.3147526132269507,0.881076367070636,0.05163535376845951,0.35568866663103227,0.99497245923103,0.2329701406741772,0.8448682752446802,0.014232860336585551,0.6543117116135728,0.5252913246167673,0.9716577791981329,0.81984695194571,0.7261587843210846,0.7896977765602358,0.7402880974107219,0.6960013196538256,0.37449462627573316,0.6908012830878959,0.4517188456669059,0.9458749553663457,0.6232395508351821,0.1898564691389636,0.8263127537862609,0.8408261851887645,0.5047047322752859,0.5336079047254012,0.7385743507868641,0.0687555270465039,0.07660201420768875,0.9653524086374697,0.06444489564249323,0.6201413268019982,0.4186436782501951,0.8833550351621965,0.023027517651513563,0.45548073875115724,0.5163456308357646,0.5788108459385007,0.9328101037090856,0.10298963162767472,0.04054266242700666,0.9799804501775411,0.25155039921412325,0.41378226693707276,0.2027397711994,0.9780115067726914,0.4584566727556053,0.6822708898130289,0.7626708508224096,0.17736975957187895,0.00421644560827239,0.9283200429655469,0.9053220408634672
cg167,0.739123484788629,0.45111810438559263,0.6867971050314496,0.9038423224629748,0.20074597966936347,0.17061725548792517,0.6391802952716948,0.7497880632222197,0.2000378767725749,0.7801133765792349,0.9081309449560504,0.47825528223689373,0.05453422196810609,0.5221837303927819,0.4258141997042654,0.3178173626514569,0.532653671083493,0.21942642438748894,0.7425538636593785,0.3249966164398391,0.4764707644008249,0.8290235790236936,0.357897545393845,0.8627678474981647,0.36827117481372573,0.9055109559168942,0.9065116237292503,0.7501285880740042,0.14264211874761668,0.24294267768423494,0.07239650884815463,0.12218574155611095,0.6840925740087129,0.6348903827758783,0.16179483632213565,0.864791226820879,0.5500015601377118,0.29803178569779465,0.2433148154983199,0.1834019057459927,0.09779235119264851,0.11816198662091193,0.6283848073912133,0.19714128649676999,0.19288715720429128,0.6272938573103966,0.06106873345478814,0.5207852978585988,0.5025110327209099,0.9372842518381708,0.022210528973916066,0.27197401874838734,0.9216114743005062,0.076256408532699,0.4893474053040353,0.9859505969179829,0.14154677029623242,0.10552079891489252,0.9650611633292584,0.637845703905299,0.3395268656727226,0.09110554442200025,0.16046145108497178,0.15152335785543058,0.9493320566363905,0.7623437922610841,0.9619725604759377,0.5382054746584801,0.8397098258157226,0.2340683274764226,0.5354475478612352,0.9182851229413742,0.48466830412148054,0.6016638530014481,0.4921839628994471,0.6648430141823081,0.9498710151018332,0.7851496439390281,0.8517515025811225,0.9039449332633068,0.3647977481454754,0.43629850931789615,0.4605675426215614,0.25121828203318075,0.8934974095109612,0.5910690477657564,0.07968471582275738,0.200628368831115,0.7505186294921802,0.2358213774985357,0.9945745258603369,0.4611873319859475,0.7976446920610524,0.4593969549190222,0.3462196125974205,0.33281777208469154,0.5499017484921264,0.6579606887017174,0.2133232366947576,0.8866685044780183
cg168,0.6341723781295688,0.5407399658144286,0.6221575779830948,0.23298465300721571,0.5148663303443355,0.4192623407605951,0.049990054761806624,0.9068302821767297,0.7184780738472729,0.7024217026851547,0.5573985134819988,0.739502743235659,0.8189135295504177,0.9635892086618654,0.657124810059719,0.1732997795664164,0.6129005423409093,0.22268118939843384,0.20707286778774525,0.9467987681316673,0.10266909743184283,0.26205899840188385,0.2637862907258035,0.6500371870940613,0.06496029335108,0.7168742482015082,0.7464114257406902,0.6814088378213373,0.14664958574441578,0.6339371485076004,0.4320051007223846,0.4979763147831573,0.7636475474939528,0.3147248435336333,0.6228223434270279,0.9318952919683027,0.43177042683474387,0.5345095704625658,0.4039645963845646,0.06563626355032992,0.06781437865747664,0.14075527347723216,0.9522148924916245,0.6999137854978558,0.2398507074310855,0.34136077808646215,0.2711255312415065,0.3343659126539682,0.8290946202071194,0.5272327323317044,0.5413259216429652,0.722863835666577,0.5024986079409244,0.7335093696151138,0.15996026584311573,0.05348371185073786,0.2899622791570984,0.8212936838013964,0.4772201772984771,0.3237772751775445,0.011473754170101214,0.5614381468611891,0.1355431045847847,0.23246841057515344,0.19950440794813518,0.7498753842275463,0.15868786106174293,0.3999376299922882,0.9819493517338005,0.43135745768163625,0.4031071517249145,0.9393472413549325,0.8733552394044111,0.7585184453395383,0.5501152000176182,0.012904129758217198,0.8375378596419132,0.6627289412350201,0.017647342026362978,0.6084263467808032,0.5809501919876969,0.6218096366950142,0.7693360720002901,0.5392298584894457,0.7937111573479178,0.13052533254432686,0.7798597536963293,0.2808122310738793,0.9683278355273944,0.7442722559872135,0.29763905965556947,0.10854766411480454,0.633166333230041,0.7578853171443429,0.7928716721596063,0.7702692788350076,0.36286351151751683,0.979433648128364,0.992627765823472,0.18298809211426537
cg169,0.7042009607894929,0.5690613213242638,0.7789133412140631,0.521948495834013,0.4107834480477721,0.06408852609850291,0.23290095995473947,0.4873743915737002,0.5914674243364023,0.2031855323531624,0.4492199597983535,0.5967254388620886,0.5430277980001278,0.8509150927489946,0.9807211428586579,0.011515737780971702,0.7866204768624859,0.6317322769280476,0.17325894518330853,0.7849007319600384,0.4746073636701935,0.8017717246344224,0.8316604242889687,0.8060440376016466,0.5901324557792111,0.22268178124496552,0.09101638218020258,0.016773827746198178,0.8747094186988478,0.8933954665952271,0.7897974843492561,0.18665074126032644,0.19982238740459013,0.46226420424953785,0.14590704178891767,0.5017493298782117,0.24738267911432987,0.058466407096832596,0.20175206597034046,0.9729634124857199,0.898035638102354,0.9125983231746964,0.7117295356426317,0.08062644295362209,0.23067904511194626,0.9149867360636051,0.17425862321182528,0.14506582647253619,0.3609667095918878,0.534366772132184,0.43980747457700264,0.11283348481033573,0.28621661258579745,0.9144799677820812,0.5594934271444636,0.6417225718519822,0.35054123255027136,0.8254580374478557,0.5676709134228539,0.0007129224825608294,0.39999944695463663,0.6935818201886182,0.5988241327897017,0.6574342258858201,0.2075784020151794,0.20960051280187786,0.2542419525156291,0.3919342739435979,0.9334212326706028,0.010724484774700671,0.7040099011070385,0.1707719977258373,0.9921157589820738,0.13437581077821315,0.8620541308651553,0.07084584835053953,0.477595508922958,0.8354420355380626,0.71473555704349,0.7590527024202905,0.19420304811098033,0.2168415733193767,0.8275957314998481,0.13696096806606495,0.9302079548937281,0.39408543519040395,0.40492520293614565,0.0915002841717788,0.03298849253626379,0.10613654161403696,0.10524629736586144,0.34588439950126093,0.8425016618416251,0.9176672684042306,0.5948779751364953,0.6141567863927428,0.3832040919214782,0.6876034384127151,0.7383521560118218,0.05790500228886053
cg170,0.11377715250461273,0.009849845602241891,0.6189946731997118,0.7592309843655508,0.3024931773448074,0.03219856042242142,0.43284293929357964,0.6989475847718672,0.12621379323430482,0.3273754448050823,0.4870797251660255,0.23578132398498808,0.01612935375144775,0.46628344942659183,0.8434537276121747,0.11367145122265765,0.3858428138672695,0.9052357041068818,0.9668205884721384,0.6540128764585493,0.8746935460852482,0.3052649188088198,0.02257010922790359,0.4195810716334004,0.04743108662379569,0.1599469651971842,0.4784260710878291,0.519172758282083,0.05793509748625214,0.4674598964398605,0.8045696422695665,0.45203084554815454,0.40222166093272715,0.07049472018681724,0.8501544655721343,0.10549448107838466,0.12465531573210475,0.417626262818636,0.9728442336374313,0.7790549931887598,0.9449434402022073,0.20960483785992012,0.23413612776248716,0.026858964779069905,0.44529050124225666,0.2979200866638725,0.7073893905641235,0.07459162750765969,0.7149121220086639,0.21251522404246992,0.7619601169100778,0.5926337750283464,0.3438318220561746,0.18631716338014925,0.22660510382474353,0.4592400039626918,0.9687490868418408,0.38724627007713186,0.8936816059440886,0.6339094617069295,0.173625425846903,0.8138138042063899,0.6268568804430928,0.4049553780214925,0.09285077341800385,0.36154053709238354,0.80067719383097,0.9130699464142379,0.8804679147860857,0.710046232569497,0.29803626304938335,0.5311121602904952,0.8808204643820776,0.9080608223147614,0.047281135845269495,0.34405888984266586,0.19828236771762175,0.030886025029697062,0.049884204007083044,0.6741752871924684,0.9597399829401319,0.6752851718222624,0.5753347871553355,0.7478982349820729,0.9098585141995438,0.5084512212450423,0.6439917706811857,0.33718591300714995,0.2995742005142099,0.6752524534526787,0.24398256743389202,0.6407976607880834,0.495319028638739,0.02480066673869341,0.16157188734321903,0.2508888941422379,0.4654694124455184,0.6150591941423613,0.1734904899492704,0.1499430364559814
cg171,0.019292253794111036,0.2270597726450163,0.05737728806705478,0.6906166086246056,0.029549387994663445,0.07101337303150057,0.18554053403954496,0.24665886359393285,0.8934512239426441,0.11891016618193528,0.9328339102185002,0.9774519458429268,0.010853831563642169,0.4605512110694798,0.13860736327805345,0.6891641847008957,0.17874741670277583,0.0264410653599938,0.2403776890456727,0.8326200413377673,0.11464265990682965,0.4533487039912416,0.9516017896713895,0.9103161905970018,0.75993241039977,0.5651959427126905,0.8565075693993567,0.9176642371955717,0.9584570450609441,0.8817874804163054,0.8275476579573701,0.5835722201543996,0.01564242520065673,0.998950755271386,0.9686629887645573,0.9600861771306354,0.2128415871008682,0.2920726280078726,0.18692142898252462,0.381082452040309,0.05910888337684239,0.6283458742449176,0.3014150242177489,0.29452254341919915,0.5736299349016933,0.19640217935860171,0.7134115694175429,0.553374506286471,0.8796460038933565,0.19088866375725055,0.24139268191803154,0.791872718988203,0.5879274363097328,0.042184968777322474,0.14618381844842565,0.4761538871389158,0.823901355293307,0.33676733587274676,0.17307098247970343,0.47679945696845694,0.8982220288366956,0.39705392065994927,0.19743676825684897,0.11431994709676385,0.16758764849535612,0.3082533464779138,0.17531961335432678,0.35893180729983654,0.19385206687248424,0.28253098594516246,0.29879731176083857,0.17010883169048152,0.4310599692738001,0.7128672004882194,0.5066098347900272,0.04575563081932854,0.6422465190115201,0.48610547487650335,0.737058079505247,0.816470064310801,0.8640596574088925,0.32796205781987975,0.9474885854685586,0.36531977088945855,0.9780244080541233,0.7613179083603178,0.009877016203482025,0.8629923816390338,0.8599167280122013,0.10198808706532592,0.4646436914081121,0.21505975171034286,0.4192710215839832,0.8079370816790932,0.2683454661612148,0.29429072149597935,0.396419372044861,0.8103813698529401,0.11455154386015765,0.8278582937149349
cg172,0.11066753973627164,0.8067056871029001,0.7202680161854909,0.9601104404117703,0.09602127063181887,0.41995601110715663,0.7131674519810328,0.4121460207602986,0.5536294424938933,0.4241789837578872,0.8462025150865816,0.2589000104762855,0.15995165882268025,0.7529057986329263,0.27717998893747375,0.8419700556187526,0.6436662457695289,0.5208847043208057,0.5475587628814638,0.7388021211192872,0.05930122086769907,0.9871968057236987,0.20141946676452094,0.5599661682416481,0.950840261923971,0.9164347692040614,0.7439588938455071,0.46364766157492054,0.4876206120848453,0.2625009870010272,0.9759981543976027,0.8784611241118121,0.6084531859584789,0.6900357618691308,0.020439814164099124,0.9914953004756442,0.9461150256729032,0.8903088616393398,0.399955671223139,0.7923468972223278,0.8364458034139448,0.10474944284435084,0.08336639813569224,0.9783367509516828,0.9387882226927389,0.9119798521303807,0.4054118119990291,0.11357198490559062,0.5598570041097021,0.9881322915499845,0.07742170232422374,0.6307263794933788,0.16930638976868673,0.366648348600084,0.16874336214104346,0.4229525000932297,0.9698524330080809,0.7745601844771965,0.610994525196975,0.07186310062297696,0.6696383892574672,0.5957428185671995,0.31978642366369336,0.4960952237440833,0.9971148434981827,0.4372364325428372,0.4619291836725504,0.6991701572225598,0.8421066933890867,0.9192157183827289,0.5417732102671167,0.1309945890065939,0.4748409801179275,0.9237146653151582,0.9123123985852507,0.3820747636927915,0.8253902296733102,0.5491196116322343,0.5519185267494663,0.13511152931777515,0.3838350103089675,0.6797214355979833,0.5847240732929351,0.3315664181352522,0.6026994178265982,0.14682829926407914,0.3556885488791205,0.38941645550674253,0.2204065398518258,0.7886981076459353,0.7862078466228806,0.24723460628823657,0.946070747003548,0.7450424544640513,0.38437606630521415,0.6754383905412858,0.4216312131964063,0.566790852659802,0.8692393624634864,0.32115777963083636
cg173,0.7128658043894052,0.20900941399865625,0.9233070387955348,0.7475342299753066,0.6628484714313111,0.0028919552955022354,0.8425269231395026,0.6948182130685737,0.3202141503633551,0.09930436668239051,0.6420344878604849,0.9142823473345313,0.7356883519426983,0.29622948308835095,0.7452124677292519,0.8159351601417515,0.3715712431455259,0.9592061619574577,0.8135246653217286,0.6225272300018564,0.7825537090190274,0.37091583094904446,0.00423678848416853,0.6259883036554573,0.362253655498466,0.126567246519797,0.733218250126007,0.3959095084715877,0.9408579232418781,0.06457304549770215,0.4310443286302411,0.7171007116295317,0.9706226589676304,0.4588022551792267,0.40359071613458264,0.6760706447552981,0.12920254354798644,0.9948179052561819,0.9063279562056024,0.13175839105122322,0.6795816124412652,0.012351982749253754,0.40939642873786264,0.000707973317043975,0.5964479431006965,0.2664191162726415,0.30395100447098333,0.9920859699706519,0.8403011292670294,0.8452898145729255,0.6921242949134593,0.7029067601085407,0.2010438492257488,0.5252669770499544,0.24594527185686366,0.6456306127382343,0.8575576083243651,0.21987454261980166,0.5953302394639842,0.5240290457639003,0.5586700962890702,0.4219976895767984,0.7803607832809044,0.8063711214027425,0.19270830296461028,0.4249044256738723,0.6900654925828377,0.3862213257946605,0.00498180905800949,0.6463353548017746,0.7222073919078149,0.6357892353840232,0.8209159133462315,0.907470437359008,0.14154818783794332,0.42236462638235583,0.01234551950329732,0.7812834744665725,0.14610927113825656,0.9959246678681613,0.9330451089089232,0.672145278330766,0.7689435622643047,0.381011547677394,0.470542442340538,0.29706298023340305,0.9417471703244706,0.8359407660779624,0.29160761802237956,0.89371196363551,0.9379367260921833,0.9842820675626698,0.7022702041686825,0.1691200430564883,0.017124117043929687,0.9767612560839276,0.820998285929296,0.8026432900856393,0.46355910146634094,0.04940466860912163
cg174,0.5000360874280979,0.7424417218195033,0.2892073653161137,0.6468884374930326,0.6455986118417628,0.20714073854755788,0.840507162982687,0.5936252176640784,0.20235257279227092,0.4359372006786274,0.2818766630630126,0.05310472268919919,0.4049348247402249,0.8700682480951072,0.36257596412611504,0.6829335357916416,0.4300739582163069,0.7756548449875641,0.41158896858720506,0.12032991896061873,0.038911731410411154,0.15581042390936306,0.863479676523859,0.07811537653709066,0.9062185560459061,0.831261423224481,0.5550059421448695,0.9518857164823578,0.04415042651760215,0.11490940987111342,0.757776901052319,0.21132012230352903,0.25268949493313153,0.6250821956191603,0.7428915339754787,0.8397415133037066,0.7273878014835112,0.5895054067163268,0.6978063571881234,0.6500348870388927,0.6085091177514699,0.7758697525440593,0.5727415998648858,0.5298572656183518,0.006769341301864906,0.46162895480387045,0.5887744290069346,0.7340544335821635,0.025043813079891675,0.14679903139885508,0.769922087813153,0.34307624896219735,0.0365566321685159,0.987687360705115,0.5841985371845883,0.5559187297148862,0.5956060803882142,0.6810601583059666,0.01834464814427672,0.368431241015419,0.47994309024567783,0.4967217503533219,0.9330412353374951,0.05906963205160787,0.58251472395383,0.081318993958724,0.701686937922568,0.5476449862948494,0.46256665012051235,0.4395741622353102,0.6199737843832086,0.21505490895461965,0.38102370897459614,0.3896992938413273,0.6193896468683657,0.17872660972936583,0.40907999774540926,0.875901240694344,0.4684238883983366,0.6871586069921845,0.36870653503159756,0.004277056925886646,0.7683377478105103,0.6306826212151398,0.4743950954984292,0.39792410032996317,0.9794213391408393,0.7889209435649218,0.08358871011453839,0.16771141743485407,0.2182888033536171,0.45458093467306515,0.5733064599207665,0.032111122233132616,0.7183970993990008,0.43653504844141156,0.9934099369997179,0.967474200890431,0.07946301061559302,0.20920046489022404
