Unnamed: 0,age,sex,Exp_PC1,Exp_PC2,Exp_PC3,Exp_PC4,Exp_PC5,Meth_PC1,Meth_PC2,Meth_PC3,Meth_PC4,Meth_PC5
s047,58.99833124940934,0,0.3763959612191137,-0.7757592818509143,0.9767427158535862,-0.3866103476092528,-2.9069265590150395,0.1971442384475414,0.5341366434838963,-0.2740938905318025,-0.1397619460021565,-0.1327486658049403
s048,52.92208140476328,0,-2.843853020851681,-1.7247883130462962,0.3356334483166255,2.164657513298854,0.4481854125830984,0.6143835362938674,-0.1225345285853205,-0.0269153663781182,0.1310131732044932,0.4199906200332218
s049,20.12104014434141,0,-0.3558157744258346,0.4083359475471158,-0.0534879837476929,0.343674916779993,-0.577358849317129,-0.1358637105322605,-0.8642665935338795,-0.1533304415224476,0.036845124226896,0.2288203878357526
s050,19.53905901190136,1,1.75092348333148,-2.9990001025786523,0.4806632983455427,-1.6995575187226837,-0.9409047140567808,-0.6493351173080405,0.4519349301015117,0.2110342736150184,0.5249673877403591,0.4905824644235226
s051,30.22159016689124,1,1.5716188200934458,-2.332445462800859,-2.960223665581517,-0.3263608081254646,0.5497939326963333,0.621183916945416,0.2971601188679765,0.55820688766391,0.0111473655919224,-0.6981354175217552
s052,49.046004898914966,0,3.1374927554870244,-0.1232512424881316,2.1779666660900783,-1.6564212616124618,-0.131965565199475,0.1873836274141108,-0.1316699274619083,0.0954782993044432,0.2297468564981913,-0.2526181615348866
s053,35.78641355285521,1,-2.697522896869209,2.78458514146592,0.5153849069040936,1.5138986399030665,-0.6490071897758023,0.0938884101220202,0.0812816635054243,-0.5498724271985606,-0.3870969717178339,-0.0236475032347135
s054,23.29703300126968,1,-2.0823131326136006,0.018396590773834,1.8578506313659864,-1.4398881907674776,1.7525933338911208,0.0584180768831751,-0.3521104474929324,0.5161299406593446,-0.1497688116868349,-0.2654716620046362
s055,46.21990541448981,1,1.6675796959481326,-0.091668805412798,0.2565362239863036,1.6689751235810464,-0.5232125494421629,0.0671552460955144,0.1531845637499794,-0.2492560499426562,0.6405284976236099,-0.335114289869448
s056,41.21538116967144,0,2.998631566584817,0.49855562148451,-2.2391220902340585,0.590814174714224,1.3851747921168702,-0.2903454123331974,-0.8036980394123544,0.4467909316669828,-0.3239926510119002,-0.2596605197216131
s057,52.28893322841877,1,-1.8559715077364665,0.6559336478770013,0.7472193852189942,-0.8438426402750184,-1.3328705944193435,-0.1195086550179879,-0.6173487802653177,0.0298215442103175,0.5138678907451167,-0.1633110275585123
s058,46.35568357582645,1,-1.1487037449750832,-1.9507735371309929,2.3793013313688216,1.1042031380879016,-0.3780875436528053,0.1649717007427615,-0.0668233976018012,0.1785700139215359,-0.1036795821015116,-0.1316815848257721
s059,57.9869951624001,1,-0.7995179870797854,-0.7918811329909249,0.2120731201987472,-1.584031134051615,-3.2107478714535103,0.3408837105319028,0.4658324941173906,-0.3961346239259505,-0.249536224875488,0.1866268267863663
s060,59.133333933720415,0,3.4880137963590645,1.5068358540157392,2.2372572790800564,1.403256666089122,0.2373379990462114,0.0562714974848391,0.3701951300740147,-0.4924734582471514,0.2208391922980894,-0.3902749843482825
s061,23.966592263951387,0,-3.0104381003256897,-2.8747767950166025,0.7109875891036553,0.4800819785452906,0.1358451142966269,-0.427847777906965,0.8175754660986336,-0.1114580265789094,-0.2094816715657554,0.5582497876951171
s062,47.33783793831911,1,-1.6274991774944605,1.6333113778574304,1.2036013858648005,-2.68700300745633,2.2541565251142903,-0.1789180509678112,-0.2671263505839426,-0.1193981236575058,0.4601895358289128,0.2469011802779464
s063,47.602265952569496,0,-0.4162266545597772,-3.338604623947531,1.424553728984865,-0.122086957142648,-3.278904135508025,-0.0044538506425221,-0.3263295425432765,-0.3364203754904171,-0.2573146533879269,0.3760507639232723
s064,47.88558849808273,0,1.8886532354958487,2.55337044932268,1.6557867620037408,-0.1205378519595802,1.7757594418493718,-0.0047944312011524,0.1341172118275502,0.0784988461836504,0.4880023150266236,0.260045103647283
s065,57.88114147058928,0,1.2964270461376028,-1.65181513725858,-0.429558104922275,-1.1729742040487212,2.540103998761765,0.7507107561239887,0.060710742771045,-0.0453230393172136,0.4341826459823453,0.0962462694250749
s066,45.95672309959603,1,3.9176607960673535,0.1322550250538245,2.512390072311031,2.022945109414996,-0.8779224690729435,-0.7118877359552186,-0.3367027404004465,-0.1760471349409589,-0.1473954800683165,-0.4252929011519252
s067,23.099189306576456,1,2.036853994681988,-0.9808649589231604,2.25424297690814,-0.245893340228328,-2.354649633105404,0.0663547730545184,0.1999575206634839,-0.4724859702084097,0.2966117595455255,-0.1356643555819026
s068,28.491432548033025,0,-0.5266104707409437,2.4395016451177693,2.136564254079411,2.6719442896532675,-0.5753324725698304,0.3723874767837594,-0.1692922522404579,0.4977775130614614,0.0779571227940897,0.3088142391520171
s069,34.61969515448304,1,-1.1962464622318052,-1.3364700739207598,1.128029285779527,-1.9301212104443977,0.4915056241050244,-0.054103809114425,-0.396604511338051,-0.1505594224408639,-0.1609514226256353,-0.2589572502896019
s070,23.54723525016299,0,2.482234010683273,-0.2359346378535587,1.0859202275577844,1.118049182635477,-0.7741703351695985,-0.1685515070547264,-0.0966472882684635,-0.616771313969662,0.4476478920130579,0.2219611438949384
s071,35.82447517639322,0,-0.8844042175944088,1.516242644614022,-1.3700819111005134,0.4057133784190917,1.5212299547484949,0.3274165578307103,-0.1162940909158545,0.0144636312006191,-0.2498993276316566,-0.196235804498844
s072,27.930815205501112,0,-2.452116592541055,-2.154364135769101,-1.329612605067819,3.220471656097719,0.8820157870300456,-0.5177257903420341,0.637878877576948,0.0546271915067478,0.1641583638166625,-0.1583649102891085
s073,59.84105684149172,0,0.5894632030644079,-1.08910733925152,-2.0668608441045024,-0.9647262626160034,0.9547199957524836,-0.484782506274563,-0.0369293721282561,-0.4708598889202495,0.2370618569770864,-0.4170695684126245
s074,37.34087922570313,1,3.344902023509036,1.6101916895258264,-0.2993622455864347,0.1583861223637655,1.214668088537748,0.275770856940507,-0.3753390577898196,-0.003013987287262,0.3051204505123784,0.6709687666220298
s075,61.51059015193528,1,0.2406029018025398,-0.9017115213800516,0.511338156793555,2.1001900613805105,0.6813110103597231,-0.7668474440292284,-0.1368004938463363,-0.4833996371883922,-0.0355993822122371,0.0322734782110436
s076,24.426123546032837,1,-0.445992917933288,0.1100087302007815,1.024253974811639,-1.279317346411294,-1.3057871586516512,-0.2688141192667427,-0.6753086791018937,-0.3719737282829911,0.1419722847289337,0.2399023386581181
s077,30.222418913217943,1,0.0385251745852051,1.86576220634066,-2.072347738958056,-3.5378897568655137,0.382388434986101,-0.2706899472467527,-0.1642443124269227,0.068556823867016,-0.7232556316085007,-0.054010554575574
s078,27.397803898360827,1,0.5691039284163707,0.0256750306077658,-2.36463665655204,2.121865926128056,0.2710769009603687,0.0458767192204979,0.0213439854913475,0.1877654086708451,-0.1610459360655301,-0.4740802473746964
s079,54.09868868508517,1,0.5079411258701511,-1.5379514823573972,-1.3669534037896438,0.5075075070835188,-1.2492434165381887,0.3364526270189384,0.1961544964512473,0.1664940383886071,0.8087643901656425,0.683277118871533
s080,21.92073248980332,0,-0.1874631029706064,-0.4126998179079322,-2.5303471352974403,1.890230171550159,0.5766490930772443,0.325838542927608,-0.0761472863281593,0.6916578565964341,-0.7671693850174955,-0.2081460880471626
s081,56.06882348338924,1,-0.5898588516394063,0.9295329771061388,-0.9263864121527176,-0.7748686929411773,1.5566515044319826,-0.6285034878361936,-0.701616114934076,-0.4234568346129367,-0.1263033364814512,0.5032639414385924
s082,18.001219960497362,1,2.125882196147053,1.3588735562423473,0.9683393131393788,-0.2395943836019301,0.7134673549462373,0.1759863981663811,-0.2206284006035742,0.1273013831144389,0.0691346262724429,0.1564903595171289
s083,57.84183681268358,0,-0.5220107844122643,-1.63714442515863,-3.528332405497343,-1.5760787662434044,0.4900479734106703,0.3292035312954052,0.1596098154041324,0.1473609779649073,0.4620597432843552,-0.2313944860399336
s084,30.907441552085693,0,1.74159150907409,-0.439730086774708,-1.802921983521192,-0.7646499449185348,2.4360952493826384,-0.1644530328825848,-0.105397036737731,0.3077990535942616,0.7770564962056319,0.2803532364384095
s085,46.35894073199033,0,3.183790381072979,-0.9088710625624594,0.7006960798481473,0.6376945703773225,0.4719735352134923,-0.0744616047477584,0.4043945490836435,0.3159298551325212,0.1685320894601807,0.2452824049985515
s086,49.11016778833471,1,-0.5914641892573954,-0.2394942005087035,0.4599753871867649,0.7101150514306601,-1.6244408838513504,0.2626313490924812,0.1666834698111433,-0.4947104939483192,-0.6314718090473223,-0.0928759196661537
s087,23.018527750304116,1,0.2486152607528772,-0.0403053534805441,-3.2282966599201117,2.6079971459603746,-0.9519813164801474,0.322957628136419,0.5218295929713632,0.4864669839006169,0.1637700614497441,-0.4489334937706776
s088,60.49326899085087,0,1.262622995079658,-1.6720989652502298,2.877411109730451,-0.6810233138591839,-2.248797869991757,-0.5765191945008205,0.6273427283421145,0.0565232336684874,-0.6474869271155909,0.2605972335099668
s089,27.406753623806463,1,-0.4676883045318285,-2.575320938482099,1.601404462545196,0.4108401306906304,1.3709424861758197,0.0416823897614063,0.4213161450884956,-0.5450304679622274,0.0921703033735772,0.3334495765637817
s090,46.34791828381674,0,1.7067387478914775,2.955237789704898,-0.6237830937755724,-1.744524030459361,0.8043684050001495,-0.0039101451874714,-0.315227190508592,0.1703261391509776,0.4489340639892576,-0.3639495839998779
s091,53.560623692408576,0,-0.1217534004146168,0.6528630810254884,1.6393083414938092,-1.0903669244043592,2.430772588080079,-0.2528478233282799,-0.1937665401256654,0.6526822718151803,0.1182196905959128,-0.3070979248644819
s092,63.938075162630206,1,-1.587091881125161,-0.9210346573604424,-2.14072703444124,0.0568096203116116,1.5281013110655268,-0.2156033371098635,0.1409014378133026,0.6557497548568186,0.0581807998207605,0.0016883219824664
s093,40.46389783814742,1,-1.195154652870641,-0.9689428792228412,0.8909655785275703,-1.8608459346228925,2.3352774590017225,-0.9295726585251975,0.6064839153403927,0.0203392515508985,0.3358832948161553,-0.5990987851081918
s094,20.74475522842745,0,0.7274677038476195,-1.738231946388863,-1.848966441142096,-1.2389245109692877,0.8768065685310179,-0.0076447277129958,-0.7906547255964851,-0.2465389285877444,-0.1472403697034757,-0.0827020968256788
s095,22.594263548864205,1,-3.4817992530312347,2.0561079192544494,-0.2168588656328788,-0.3909371281995153,-0.5848004758140952,-0.0879114373343565,0.0988844398492288,0.2033206415081848,-0.7236131961199526,0.3043124064469649
s096,57.5045303478863,0,2.8494058604185057,2.1932292479739703,0.5330674966069159,-0.8332642414630471,1.4269040463786529,-0.0854784851723652,-0.2192089353486065,-0.437837386717118,-0.0443884335482115,0.26997962407829
s097,20.773431555687168,1,2.963572328202589,1.150379586277389,-1.0786696065907178,-0.9244446958249708,2.2721239207860258,0.3285933572358319,0.6199735397318422,0.070704760160051,0.1488684573444349,0.1257161684363588
s098,59.98661095475755,1,0.657184651892828,1.7968122462812135,-1.0737044030942784,1.8257413306294663,-2.140256818213551,0.1181005388405571,0.2393236395945446,0.3318508560730661,-0.4915434433992005,-0.017339206439983
s099,35.544075299092405,0,2.2711178562643357,0.9297693304588232,0.9341278278692218,-0.8557333085601129,1.2813986107749609,0.5802862325408993,0.3523461930971741,-0.4446743022410884,-0.390964036112548,0.325301624289431
s100,30.836478372998208,0,0.2385927847155033,1.254338235940936,1.9582433817323976,-3.1770934134045907,-0.4500384746823831,0.0974320917462951,-0.5399420548002234,-0.4060130926746395,-0.1480075937883148,-0.3560321927023235
